,Unnamed: 0,ID,Code,Language Name,Alternate Names,Endangerment Status,Estimated Speakers,Language Family,Dialects/Variants,Additional Information,Notes,Geographical Regions,Region,Coordinates,Index,Country,Latitude,Longitude
902,1091,5727,wkw-duu,Duungidjawu,Dundijau;,Dormant,0.0,Pama-Nyungan; Waka-Kabic,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"(-25.3987, 152.345)",792,Australia,-25.3987,152.345
903,1092,2161,gve,Duwet,Guwet; Guwot; Waing;,Endangered,300.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,,,Papua New Guinea;,Pacific,"(-6.4763, 146.8377)",793,Papua New Guinea,-6.4763,146.8377
904,1093,4619,nnu,Dwang,Guang; Dwan; Nchumunu;,Threatened,8200.0,Niger-Congo; Atlantic-Congo; Kwa,Wiase; Kenyen; Bekye;,,,Ghana;,Africa,,794,Ghana,,
905,1094,1458,knm,Dyapá,"Southern Katukinan, Tshom-Djapá [Txunhuã-Djapá], Canamarí, Kanamarí) (perhaps the same as Tucundiapa (Tucano Dyapa, Hondiapa/Hon-Dyapá)])",Threatened,1650.0,Harakmbut-Katukinan; Katukinan,Dyapá; Tshom-Djapá; Tucundiapa;,," Harákmbut-Katukinan; Katukinan; Dyapá (languages or dialects);The number of distinct languages within Katukinan is not certain, and Katukina and Kanamarí may not be distinct languages. Campbell (2012:91) has Dyapá (dialects or languages) (Southern Katukinan, Tshom-Djapá [Txunhuã-Djapá], Canamarí, Kanamarí) (perhaps the same as Tucundiapa (Tucano Dyapa, Hondiapa/Hon-Dyapá)]).Aikhenvald and Dixon (1999: 343) have for Katukinan: Kanamarí, Katukina do Biá, Txunhuã-Djapá, and Katawixí. Adelaar (2007: 180) has two languages, Katawixi and Katukina Lato, which has three varieties: Kanamarí,Katukina do Biá, and Tyohon Dyapa.",Brazil;,South America,"(-7.058333, -69.691667)",795,Brazil,-7.058333,-69.691667
906,1095,10450,,Dyarim,"Dyarum, Dyàrìm Tə́, Dyarim Tə, Ndyarim Tə, Kaiwari, Kayaurinci",Severely Endangered,100.0,Afro-Asiatic; Chadic; West Chadic,,,,Nigeria;,Africa,,796,Nigeria,,
907,1096,504,dbl,Dyirbal,Chirpa; Chirpalji; Choolngai; Djalnguy; Djirbal; Djirbaldji; Djiribal; Djirubal; Dyarbal; Dyirbaldyi; Dyirbalngan; Ngiloongo-I; Njirma; Tjirbal; Tyirbal; Jirrbal; Dyalnguy;,Critically Endangered,6.0,Pama-Nyungan; Dyirbalic,Mamu; Girramy; Dyiru; Ngadjan; Gulnguy;,,,Australia;,Australia,"(-17.74, 145.742)",797,Australia,-17.74,145.742
908,1097,4601,dzn,Dzando,,Threatened,6000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,Moliba; Molunga; Maboko; Lokay;,,,Democratic Republic of the Congo;,Africa,,798,Democratic Republic of the Congo,,
909,1098,3157,yzg,E'ma Buyang,Buyang Zhuang; Eastern Buyang; Funing Buyang; Buozaang; Langjia Buyang; 峨馬布央; 郎架布央,Endangered,300.0,Tai-Kadai; Kadai; Buyang,,,,China;,East Asia,"(23.4146, 105.7632)",799,China,23.4146,105.7632
910,1099,2165,crl,East Cree,Cree; East Cree; Northern East Cree; Northern James Bay Cree; Northern Eastern James Bay Cree; Montagnais-Naskapi; ,Vulnerable,12000.0,Algic; Algonquian; Cree-Montagnais,"Northern East Cree, Southern East Cree",,"Cree-Montagnais is a chain of Algonquian languages extending across Canada from the Rockies to the coast of Labrador. There is some degree of mutual intelligibility across the entire chain of languages. East Cree is the Montagnais-Naskapi dialect spoken in northwestern Quebec, along the east coast of James and Hudson Bay and inland. There is a distinction between northern and southern subdialects, the latter with coastal and inland varieties. The northern dialect is spoken in Whapamagostui (Great Whale River), Chisasibi (Fort George), and Wemindji (Paint Hills); southern dialects are spoken in Nemaska (Nemiscau), Waskaganish (Rupert House), Eastmain, Waswanipi, Ouje-bougamau and Mistissini. (Golla et al. 2008.)Ethnologue distinguishes Northern East Cree [crl] from Southern East Cree [crj], where others consider these dialects of East Cree. ",Canada;,North America,"(53.6916, -78.8011)",800,Canada,53.6916,-78.8011
911,1100,2165,crl,East Cree,Cree; East Cree; Northern East Cree; Northern James Bay Cree; Northern Eastern James Bay Cree; Montagnais-Naskapi; ,Vulnerable,12000.0,Algic; Algonquian; Cree-Montagnais,"Northern East Cree, Southern East Cree",,"Cree-Montagnais is a chain of Algonquian languages extending across Canada from the Rockies to the coast of Labrador. There is some degree of mutual intelligibility across the entire chain of languages. East Cree is the Montagnais-Naskapi dialect spoken in northwestern Quebec, along the east coast of James and Hudson Bay and inland. There is a distinction between northern and southern subdialects, the latter with coastal and inland varieties. The northern dialect is spoken in Whapamagostui (Great Whale River), Chisasibi (Fort George), and Wemindji (Paint Hills); southern dialects are spoken in Nemaska (Nemiscau), Waskaganish (Rupert House), Eastmain, Waswanipi, Ouje-bougamau and Mistissini. (Golla et al. 2008.)Ethnologue distinguishes Northern East Cree [crl] from Southern East Cree [crj], where others consider these dialects of East Cree. ",Canada;,North America,"(50.587, -73.6365)",800,Canada,50.587,-73.6365
912,1101,11041,wls,East Uvean,'Uvea; Faka 'Uvea,Threatened,22500.0,"Austronesian, Oceanic, Polynesian, East Uvean-Niuafo'ou",,,,France;,Europe,"(13.16, 176.12)",801,France,13.16,176.12
913,1102,1208,yuy,East Yugur,Shira Yughur; Enger; Shira Yugur; Shera Yogur; Eastern Yogor; Yogor; Yögur; Yugu; Yugar; Yellow Uighur; Šera-Yögur; Mongolic Yellow Uighur; 東部裕固語,Vulnerable,4000.0,Mongolic; Shirongolic,,,,China;,East Asia,"(38.78, 99.987)",802,China,38.78,99.987
914,1103,1208,yuy,East Yugur,Shira Yughur; Enger; Shira Yugur; Shera Yogur; Eastern Yogor; Yogor; Yögur; Yugu; Yugar; Yellow Uighur; Šera-Yögur; Mongolic Yellow Uighur; 東部裕固語,Vulnerable,4000.0,Mongolic; Shirongolic,,,,China;,East Asia,"(38.859, 99.701)",802,China,38.859,99.701
915,1104,1208,yuy,East Yugur,Shira Yughur; Enger; Shira Yugur; Shera Yogur; Eastern Yogor; Yogor; Yögur; Yugu; Yugar; Yellow Uighur; Šera-Yögur; Mongolic Yellow Uighur; 東部裕固語,Vulnerable,4000.0,Mongolic; Shirongolic,,,,China;,East Asia,"(39.277, 97.524)",802,China,39.277,97.524
916,1105,1208,yuy,East Yugur,Shira Yughur; Enger; Shira Yugur; Shera Yogur; Eastern Yogor; Yogor; Yögur; Yugu; Yugar; Yellow Uighur; Šera-Yögur; Mongolic Yellow Uighur; 東部裕固語,Vulnerable,4000.0,Mongolic; Shirongolic,,,,China;,East Asia,"(38.999, 99.412)",802,China,38.999,99.412
917,1106,10529,"mab, mil, mqh, mtx, mxs, mxy, vmm, vmx, xtd, xtp, xts",Eastern Alta Mixtec,"Yutanduchi Mixtec; Mixteco de Yutanduchi; Mixteco de Yutanduchi de Guerrero; Southern Nochixtlan Mixtec; Peñoles Mixtec; Eastern Mixtec; Mixteco de Santa María Peñoles; Tlazoyaltepec Mixtec; Mixteco bajo de Valles; Mixteco de Santiago Tlazoyaltepec; Tidaá Mixtec; Mixteco de San Pedro Tidaá; Mixteco de Tidaá, North Central Nochixtlán Mixtec; Huitepec Mixtec; Mixteco de Huitepec; Mixteco de San Antonio Huitepec; Mixteco de Zaachila; Southeastern Nochixtlán Mixtec; Mixteco de Santo Domingo Nuxaá; Mixteco del Sureste de Nochixtlán; Mitlatongo Mixtec; Mixteco de Mitlatongo; Tamazola Mixtec; Mixteco de San Juan Tamazola; Diuxi-Tilantongo Mixtec; Central Nochistlán Mixtec; Mixteco de Diuxi-Tilantongo; Mixteco del este central; San Miguel Piedras Mixtec; Mixteco de San Miguel Piedras; Sindihui Mixtec",Vulnerable,24244.0,Otomanguean; Mixtecan,mixteco Alto de Valles?; mixteco Bajo de Valles; Mixteco de San Antonio Huitepec; Mixteco de San Juan Tamazola; Mixteco de San Miguel Piedras; Mixteco de San Pedro Tidaá; Mixteco de Santa Inés de Zaragoza; Mixteco de Santa María Peñoles; Mixteco de Yutanduchi de Guerrero; Mixteco del Este?; Mixteco del Este Central; Mixteco del Norte Bajo,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",Mexico;,"Mexico, Central America, Caribbean","(17.15, -97.23)",803,Mexico,17.15,-97.23
918,1107,5248,aer,Eastern and Central Arrernte,"Arrernte; Arrernte (Mparntwe); Arrernte (Eastern); Eastern Aranda; Arunta; Lower Aranda; Waitjinga; Wonggaranda; Wongkatjeri; Wychinga; Pitjapitja; Pitjima; Alitera; Aldolanga; Aldolinga; Aranda; A'randa; Aranta; Arinta; Arranda; Arrinda; Arrundta; Arrunta; Arunda; Arunta Ulpma; Burrin-gah; Herrinda; Ilpma; Jairunda; Oiljpma; Paroola; Ulpma; Urrundie; Ur-rundie;Arrernte, Eastern;",Threatened,3820.0,Pama-Nyungan; Arandic,Antekerrepenh; Mparntwe Arrernte; Akarre; Ikngerripenhe;,,,Australia;,Australia,"(-23.24779965, 135.559361)",804,Australia,-23.24779965,135.559361
919,1108,3971,bru,Eastern Bru,"Bru (Eastern); Bru; Brou; Van Kieu; Quang Tri Bru; Bruu; Moi-Cà-lò'; Baroo; Leu; Leung; Muong Leong; Tri; Quàngtri Vân Kiêu; Bru, Eastern",Vulnerable,82300.0,Austro-Asiatic; Katuic; Eastern  Katuic; West Katuic; Brou-So,Tri; Mangkong; Bru Dong Sen Keo; Bru Kok Sa-At,,,Vietnam;Laos;,Southeast Asia,"(17.3333333333, 106.0)",805,Vietnam,17.3333333333,106.0
920,1109,3971,bru,Eastern Bru,"Bru (Eastern); Bru; Brou; Van Kieu; Quang Tri Bru; Bruu; Moi-Cà-lò'; Baroo; Leu; Leung; Muong Leong; Tri; Quàngtri Vân Kiêu; Bru, Eastern",Vulnerable,82300.0,Austro-Asiatic; Katuic; Eastern  Katuic; West Katuic; Brou-So,Tri; Mangkong; Bru Dong Sen Keo; Bru Kok Sa-At,,,Vietnam;Laos;,Southeast Asia,"(17.3333333333, 106.0)",805,Laos,17.3333333333,106.0
921,1110,4006,bxm,Eastern Buryat,Mongolian Buriat; бурят-монгольский язык; buryaad xelen; буряад хэлэн; буриад аялгуу; бурятский язык; Northern Mongolian; Buriat; Buryat; Buriat-Mongolian; Mongolia Buriat; Bur:aad; Burjatisch;,Vulnerable,300000.0,Mongolic; Common Mongolic; Northern Common Mongolic,Aga; Khori,,,Russia;China;Mongolia;,Caucasus;Europe;East Asia,"(52.0, 108.0)",806,Russia,52.0,108.0
922,1111,4006,bxm,Eastern Buryat,Mongolian Buriat; бурят-монгольский язык; buryaad xelen; буряад хэлэн; буриад аялгуу; бурятский язык; Northern Mongolian; Buriat; Buryat; Buriat-Mongolian; Mongolia Buriat; Bur:aad; Burjatisch;,Vulnerable,300000.0,Mongolic; Common Mongolic; Northern Common Mongolic,Aga; Khori,,,Russia;China;Mongolia;,Caucasus;Europe;East Asia,"(52.0, 108.0)",806,China,52.0,108.0
923,1112,4006,bxm,Eastern Buryat,Mongolian Buriat; бурят-монгольский язык; buryaad xelen; буряад хэлэн; буриад аялгуу; бурятский язык; Northern Mongolian; Buriat; Buryat; Buriat-Mongolian; Mongolia Buriat; Bur:aad; Burjatisch;,Vulnerable,300000.0,Mongolic; Common Mongolic; Northern Common Mongolic,Aga; Khori,,,Russia;China;Mongolia;,Caucasus;Europe;East Asia,"(52.0, 108.0)",806,Mongolia,52.0,108.0
924,1113,4173,cjm,Eastern Cham,Phan Rang Cham; Cham; Cham (Eastern); Tjam; Chiem; Chiem ThÃ nh; Bhamam; Bình Thuân;,Vulnerable,100000.0,Austronesian; Malayo-Polynesian; Malayo-Chamic; Chamic,,,,Vietnam;,Southeast Asia,"(11.683, 108.86)",807,Vietnam,11.683,108.86
925,1114,4173,cjm,Eastern Cham,Phan Rang Cham; Cham; Cham (Eastern); Tjam; Chiem; Chiem ThÃ nh; Bhamam; Bình Thuân;,Vulnerable,100000.0,Austronesian; Malayo-Polynesian; Malayo-Chamic; Chamic,,,,Vietnam;,Southeast Asia,"(11.104, 108.075)",807,Vietnam,11.104,108.075
926,1115,1749,ctz,Eastern Chatino,Chatino; Zacatepec; Chatino de San Marcos Zacatepec;,Threatened,1000.0,Otomanguean; Zapotecan,Yaitepec Chatino; Tatalpepec Chatino; San Juan Quiahije Chatino; Zacatepec Chatino; Teotepec Chatino,,"Ethnologue lists 6 languages for Chatino; INALI also has 6 ""variantes"" for Chatino.",Mexico;,"Mexico, Central America, Caribbean","(16.1333, -97.35)",808,Mexico,16.1333,-97.35
927,1116,4207,ggn,Eastern Gurung,"Gurung; Gurnung; Eastern; Gurung, Eastern",Threatened,325000.0,Sino-Tibetan; Tamangic,Tamu Kyi; Lamjung Gurung; Gorkha Gurung,Eastern and Western Gurung do not have adequate intelligibility to handle complex and abstract discourse. Daduwa town seems central linguistically. (Lewis 2009),The new ISO code change resulted in the inclusion of Eastern Gurung into Western Gurung (http://www-01.sil.org/iso639-3/cr_files/639-3_ChangeRequests_2015_Summary.pdf).,Nepal;,South Asia,"(28.3333333333, 84.3333333333)",809,Nepal,28.3333333333,84.3333333333
928,1117,8552,1ok,Eastern Khanty,Eastern Khant; Ostyak; восточно-хантыйский язык; кантыкский язык; хӑнты ясӑң; khănty yasăŋ; Ostiak; Ugrian Ostyak; остяцкий язык; Eastern Khante;,Critically Endangered,480.0,Uralic; Khanty,Yugan; Vakh; Vasugyan; Aleksandrovo; Surgut,,"Though often considered to be a single language, Khanty is actually a group of three mutually unintelligible conglomerations of dialects that may well be counted as separate languages.",Russia;,Caucasus;Europe;East Asia,"(59.973386, 74.439999)",810,Russia,59.973386,74.439999
929,1118,8552,1ok,Eastern Khanty,Eastern Khant; Ostyak; восточно-хантыйский язык; кантыкский язык; хӑнты ясӑң; khănty yasăŋ; Ostiak; Ugrian Ostyak; остяцкий язык; Eastern Khante;,Critically Endangered,480.0,Uralic; Khanty,Yugan; Vakh; Vasugyan; Aleksandrovo; Surgut,,"Though often considered to be a single language, Khanty is actually a group of three mutually unintelligible conglomerations of dialects that may well be counted as separate languages.",Russia;,Caucasus;Europe;East Asia,"(60.768054, 76.971311)",810,Russia,60.768054,76.971311
930,1119,8552,1ok,Eastern Khanty,Eastern Khant; Ostyak; восточно-хантыйский язык; кантыкский язык; хӑнты ясӑң; khănty yasăŋ; Ostiak; Ugrian Ostyak; остяцкий язык; Eastern Khante;,Critically Endangered,480.0,Uralic; Khanty,Yugan; Vakh; Vasugyan; Aleksandrovo; Surgut,,"Though often considered to be a single language, Khanty is actually a group of three mutually unintelligible conglomerations of dialects that may well be counted as separate languages.",Russia;,Caucasus;Europe;East Asia,"(58.873858, 77.547301)",810,Russia,58.873858,77.547301
931,1120,8530,1nu,Eastern Mansi,Eastern Vogul; восточно-мансийский язык; кондинский-мансийский язык; Konda; вогульский язык; маньси; моаньсь; Eastern Man'si; ,Severely Endangered,500.0,Uralic; Mansi,Konda; Yukonda,,"Mansi is, with some justification, often considered to be a single language with four main groups of dialects; the linguistic differences within Mansi are, indeed, smaller than those within the otherwise comparable cases of Khanty, Selkup, and Ket.",Russia;,Caucasus;Europe;East Asia,"(60.7752, 67.6098)",811,Russia,60.7752,67.6098
932,1121,3203,mhr,Eastern Mari,Meadow Mari; Cheremis; Grassland Mari; олык марий; niittymari; itämari; лугово-восточный марийский; черемисский язык; Cheremiss; Low Mari; Eastern Cheremis; Tscheremissisch; Cheremissian; Tchérémisse; Marijcy; Mari-Woods; Low Mari; Lugovo Mari; Čeremissisch; Marij Jylme; Marijskij Jazyk; ,Vulnerable,500000.0,Uralic; Mari,,,,Russia;,Caucasus;Europe;East Asia,"(57.0, 48.0)",812,Russia,57.0,48.0
933,1122,4127,emg,Eastern Meohang,"Rai; Newang; Newahang; Newange Rai; Newahang Jimi; Mewahang; Jindā; Meohang, Eastern",Severely Endangered,904.0,Sino-Tibetan; Kiranti,Sunsari; Dibum; Mulgaon-Wangtang,,,Nepal;,South Asia,"(27.5441, 87.1401)",813,Nepal,27.5441,87.1401
934,1123,3885,azz,Eastern Nahua,"Nahuatl, Highland Puebla; Náhuat de la Sierra de Puebla; Sierra Puebla Náhuatl; Sierra Aztec; Zacapoaxtla Náhuat; Mejicano de Zacapoaxtla; Nahuatl (Sierra de Zacapoaxtla); Nahuatl (Puebla Sierra); Nahuatl; Mexicano; Zacapoaxtla; Mejicano Azteco;",At risk,125000.0,Uto-Aztecan; Southern Uto-Aztecan; Nahuan,,,"Ethnologue distinguishes 28 Nahuatl languages. INALI has 30 ""variantes"" of Nahuatl.",Mexico;,"Mexico, Central America, Caribbean","(19.5833333333, -97.3333333333)",814,Mexico,19.5833333333,-97.3333333333
935,1124,4915,ojg,Eastern Ojibwe,Eastern Ojibwa; Ojibwe; Ojibway; Ojibwa; Mississauga; Anishinaabemowin,Threatened,1500.0,Algic; Algonquian; Ojibwa-Potawatomi,,,"Golla (2007): Nishnaabemwin represents the linguistic and social fusion of two historically distinct communities, the Ottawa (Odawa) and the Eastern Ojibwe.",Canada;,North America,"(46.0, -80.0)",815,Canada,46.0,-80.0
936,1125,1127,pez,Eastern Penan,Punan,Threatened,10000.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,Penan Apoh,,,Indonesia;Malaysia;Brunei;,Southeast Asia,"(4.59, 114.58)",816,Indonesia,4.59,114.58
937,1126,1127,pez,Eastern Penan,Punan,Threatened,10000.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,Penan Apoh,,,Indonesia;Malaysia;Brunei;,Southeast Asia,"(4.59, 114.58)",816,Malaysia,4.59,114.58
938,1127,1127,pez,Eastern Penan,Punan,Threatened,10000.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,Penan Apoh,,,Indonesia;Malaysia;Brunei;,Southeast Asia,"(4.59, 114.58)",816,Brunei,4.59,114.58
939,1129,3211,ydd,Eastern Yiddish,Central Yiddish; Judeo-German;,At risk,1200000.0,Indo-European; Germanic; West Germanic; High German,Mideastern Yiddish; Northeastern Yiddish; Southeastern Yiddish;,,,USA;Israel;Ukraine;Canada;Belarus;,North America;Europe;Near East,"(55.0, 25.0)",818,United States of America,55.0,25.0
940,1130,3211,ydd,Eastern Yiddish,Central Yiddish; Judeo-German;,At risk,1200000.0,Indo-European; Germanic; West Germanic; High German,Mideastern Yiddish; Northeastern Yiddish; Southeastern Yiddish;,,,USA;Israel;Ukraine;Canada;Belarus;,North America;Europe;Near East,"(55.0, 25.0)",818,Israel,55.0,25.0
941,1131,3211,ydd,Eastern Yiddish,Central Yiddish; Judeo-German;,At risk,1200000.0,Indo-European; Germanic; West Germanic; High German,Mideastern Yiddish; Northeastern Yiddish; Southeastern Yiddish;,,,USA;Israel;Ukraine;Canada;Belarus;,North America;Europe;Near East,"(55.0, 25.0)",818,Ukraine,55.0,25.0
942,1132,3211,ydd,Eastern Yiddish,Central Yiddish; Judeo-German;,At risk,1200000.0,Indo-European; Germanic; West Germanic; High German,Mideastern Yiddish; Northeastern Yiddish; Southeastern Yiddish;,,,USA;Israel;Ukraine;Canada;Belarus;,North America;Europe;Near East,"(55.0, 25.0)",818,Canada,55.0,25.0
943,1133,3211,ydd,Eastern Yiddish,Central Yiddish; Judeo-German;,At risk,1200000.0,Indo-European; Germanic; West Germanic; High German,Mideastern Yiddish; Northeastern Yiddish; Southeastern Yiddish;,,,USA;Israel;Ukraine;Canada;Belarus;,North America;Europe;Near East,"(55.0, 25.0)",818,Belarus,55.0,25.0
944,1134,8594,ebg,Ebughu,Oron;,Threatened,5000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Delta Cross,,,,Nigeria;,Africa,"(4.754658, 8.276181)",819,Nigeria,4.754658,8.276181
945,1135,7109,ecs,Ecuadorian Sign Language,,At risk,231000.0,Sign Language; South American,,,,Ecuador;,South America,"(-0.144957, -78.496198)",820,Ecuador,-0.144957,-78.496198
946,1136,2174,qt8,Eel River Athabaskan,Saiaz; Eel River Athapaskan,Dormant,0.0,Athabaskan-Eyak-Tlingit; Athabaskan; Pacific Coast Athabaskan,Lassik; Sinkyone; Wailaki; Nongatl;,,"Golla et al. (2008): ""Eel River Athabaskan was a complex of closely related local dialects of California Athabaskan ...  At least four dialect clusters can be distinguished:  Sinkyone, Nongatl, Lassik, and Wailaki.""Ethnologue distinguishes as separate languages: Kato [ktw], Mattole  [mvb], Wailaki  [wlk].",USA;,North America,,821,United States of America,,
947,1137,1456,afu-efu,Effutu,Efutu,Threatened,20000.0,Niger-Congo; Atlantic-Congo; Kwa,,,,Ghana;,Africa,"(5.346992, -0.62723)",822,Ghana,5.346992,-0.62723
948,1138,341,ega,Ega,Diés; Egwa;,Severely Endangered,1000.0,Niger-Congo; Atlantic-Congo,,,,Côte d'Ivoire;,Africa,"(5.5, -5.5)",823,Côte d'Ivoire,5.5,-5.5
949,1139,4120,eit,Eitiep,Endangen; Indiang,Endangered,394.0,Torricelli; Kombian,,,,Papua New Guinea;,Pacific,"(-3.520083904, 142.5982513)",824,Papua New Guinea,-3.520083904,142.5982513
950,1140,7712,eja,Ejamat,Ediamat; Fulup; Feloup; Felup; Felupe; Floup; Flup;,Vulnerable,37500.0,Niger-Congo; Atlantic-Congo; Central Atlantic,,,,Senegal;Guinea-Bissau;,Africa,,825,Senegal,,
951,1141,7712,eja,Ejamat,Ediamat; Fulup; Feloup; Felup; Felupe; Floup; Flup;,Vulnerable,37500.0,Niger-Congo; Atlantic-Congo; Central Atlantic,,,,Senegal;Guinea-Bissau;,Africa,,825,Guinea-Bissau,,
952,1142,8589,eke,Ekit,Eket; Ekid;,Vulnerable,200000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Delta Cross,,,,Nigeria;,Africa,"(4.770001, 7.85914)",826,Nigeria,4.770001,7.85914
953,1143,4122,elh,El Hugeirat,El Hagarat; Nubian (Hill);,Severely Endangered,50.0,Nubian,,,,Sudan;,Africa,"(12.3131, 28.4243)",827,Sudan,12.3131,28.4243
